feature,importance
out__semantic_momentum__min,0.021084196136138218
out__unique_classes__std,0.020916952303663996
out__ekman_excitement__mean,0.0206254974642144
out__audio_hook_similarity__std,0.02008293118562412
out__cumulative_info__q75,0.01969366947000937
out__depth_mean__std,0.01950373978122973
out__audio_hook_similarity__q75,0.01946488162617144
out__semantic_momentum__max,0.019184906147698945
out__aesthetic_score__q75,0.01906792706329411
out__is_question__std,0.01891256315937363
out__visual_self_similarity__median,0.018692396949592505
out__topic_change_rate__mean,0.018681353325837632
out__semantic_novelty__q75,0.018675167368118094
out__semantic_momentum__q25,0.018516755649470994
out__visual_topic_shift__q25,0.018371185081466537
out__syntactic_depth__trend,0.018349576153625657
out__curiosity_gap__trend,0.018273625072288188
out__semantic_momentum__trend,0.017737641150410908
out__lexical_diversity__std,0.01770934548570898
out__syntactic_depth__mean,0.017405057874991903
out__storytelling__q75,0.017127435319336932
out__depth_variance__min,0.017001999181136835
out__ad_density_percent__median,0.01699738927261132
out__viewer_engagement__median,0.016748389603071574
out__visual_self_similarity__min,0.016611545277230407
out__syntactic_depth__std,0.016576097297643668
out__depth_variance__max,0.01639864574700116
out__is_ad__std,0.016081987611338014
out__topic_shift__q75,0.016016696624379604
out__ad_density_percent__trend,0.015719626808099834
out__ekman_intensity__min,0.015398879372238286
out__ekman_neutral__std,0.015339898166944088
out__audio_hook_similarity__mean,0.015241654874374122
out__hook_score__q25,0.015191985113081544
out__storytelling__median,0.015171177856993215
out__hook_score__min,0.015158226774738437
out__ekman_joy__mean,0.014984955409351599
out__ekman_joy__max,0.014854650139395497
out__semantic_momentum__median,0.014824436705410829
out__visual_self_similarity__max,0.014703610260835484
out__aesthetic_score__std,0.014637454007476148
out__audio_novelty__mean,0.014439960055767736
out__visual_self_similarity__mean,0.014255749008476365
out__audio_topic_shift__mean,0.014235997203906425
out__topic_shift__max,0.014164876327563903
out__viewer_engagement__q75,0.013785436058499778
out__visual_momentum__std,0.013707246834950254
out__visual_hook_similarity__std,0.013695538039157917
out__storytelling__mean,0.013591791168913177
out__visual_hook_similarity__median,0.013492554355933505
out__hook_score__q75,0.013354745369072907
out__ad_segment_length__std,0.012878368356398957
out__chapter_id__mean,0.01208504526259548
out__depth_mean__median,0.011971645362359108
out__visual_momentum__median,0.01193912196986123
out__hook_has_address__trend,0.011883216497359163
out__object_count__mean,0.011876607517207722
out__ekman_sadness__std,0.011775475914015083
out__ekman_sadness__max,0.011713858305378595
out__ekman_neutral__median,0.011466001076222865
out__audio_topic_shift__median,0.011365101728235454
out__visual_self_similarity__trend,0.01106893282100837
out__viewer_engagement__q25,0.011035210934643264
out__audio_momentum__std,0.010905524807758502
out__ekman_intensity__q25,0.010830193091891215
out__topic_shift__mean,0.010655722221894556
out__text_prob__median,0.01056282538031863
out__depth_mean__min,0.010544625221670597
out__visual_momentum__max,0.010513584347666595
out__viewer_engagement__mean,0.010427928032344337
out__ad_segment_length__mean,0.010379300097360569
out__segment_self_similarity__median,0.010369172053353862
out__ekman_joy__q75,0.010280363716544163
out__semantic_novelty__mean,0.010110861052079013
out__lexical_diversity__median,0.009835755239621453
out__hook_score__mean,0.00971900303872777
out__has_example__mean,0.009550621959497279
out__avg_word_length__q75,0.009510496932630026
out__is_question__mean,0.009371262436546693
out__visual_topic_shift__trend,0.009343227508666455
out__depth_variance__trend,0.00931172606890816
out__aesthetic_score__q25,0.009173070833394057
out__visual_self_similarity__q75,0.008774011384299101
out__cumulative_info__min,0.008176993651701329
out__depth_mean__q25,0.008047277212137471
out__ekman_excitement__max,0.008026593916839481
out__scene_novelty__mean,0.007976280746544193
out__visual_self_similarity__q25,0.007918163240129835
out__has_example__median,0.00769120160800745
out__hook_score__max,0.007317011001596709
out__overlay_prob__q25,0.0072052687092435145
out__aesthetic_score__median,0.007086635284510236
out__syntactic_depth__median,0.006688911427897147
out__depth_mean__q75,0.006559944318493749
out__curiosity_gap__mean,0.00608153448791595
out__pitch_mean__min,0.005705614820148015
out__cultural_ref_cnt__q75,0.005704781946811468
out__visual_hook_similarity__q25,0.005504826568493651
out__topic_change_rate__trend,0.0052453194066021955
out__ekman_neutral__q25,0.005093510996764838
out__avg_word_length__min,0.00509036324962535
out__viewer_engagement__std,0.005081692586206238
out__hook_similarity__median,0.005078842316723559
out__hook_similarity__trend,0.005044238963963537
out__is_outro__trend,0.004766476872975514
out__ad_density_percent__q25,0.004583263876358711
out__cumulative_info__mean,0.004312975767524478
out__semantic_momentum__mean,0.0040885143463342405
out__audio_novelty__q75,0.003961980505877859
out__ad_density_percent__max,0.003936102841124176
out__ekman_joy__median,0.00390945093630254
out__object_count__trend,0.003905701100276928
out__cumulative_info__median,0.003854678743452302
out__hook_score__median,0.0033335565614911133
out__depth_variance__std,0.0030729930147908213
out__ad_density_percent__q75,0.002982290442529852
out__audio_self_similarity__min,0.0027738663688442367
out__cultural_ref_cnt__q25,0.002708738337611308
out__is_outro__mean,0.002646786385418166
out__ad_density_percent__min,0.0024767846919476664
out__topic_shift__q25,0.00247590262078913
out__visual_momentum__q25,0.0023353556114540696
out__object_count__max,0.00221379978268752
out__syntactic_depth__q25,0.0021553437125912153
out__visual_hook_similarity__mean,0.0020525795664904077
out__ekman_neutral__max,0.001915283955870149
out__n_ad_segments__trend,0.0017749391245092463
out__hook_similarity__max,0.0017624018343053462
out__ekman_joy__std,0.00173848715936318
out__information_density__q25,0.0016811375737992417
